text,label
Action Required: Your password expires today. Change it now at http://confirm-identity-now.com,1
IT Helpdesk: We are migrating email servers. Please validate your inbox at http://update-your-billing.net to avoid losing emails.,1
Reminder: Team building event next Tuesday.,0
Please review the attached pull request when you have a moment.,0
The project deadline has been extended to Thursday. Keep up the good work!,0
Thanks for your help with the bug fix! It works perfectly now.,0
Please review the attached pull request when you have a moment.,0
Reminder: Team building event next Thursday.,0
We noticed suspicious activity on your credit card. Confirm your recent transactions at http://account-recovery-service.org,1
We noticed suspicious activity on your credit card. Confirm your recent transactions at http://bit.ly/123xyz,1
Important update regarding your account security. Please login to confirm your details: http://bit.ly/123xyz,1
IT Helpdesk: We are migrating email servers. Please validate your inbox at http://secure-login-verify.com to avoid losing emails.,1
Are we still going to lunch? I was thinking we could go to that new sushi place.,0
Attached is the report for Q4. Let me know if you need any changes.,0
Please review the attached pull request when you have a moment.,0
Please review the attached pull request when you have a moment.,0
"Hi team, just a quick update on the project status.",0
Action Required: Your password expires today. Change it now at http://bit.ly/123xyz,1
"Dear Customer, your bank account access is restricted. Verify your information here: http://update-your-billing.net",1
Thanks for your help with the bug fix! It works perfectly now.,0
Can we reschedule our call to 10 AM? I have a conflict.,0
Hey! Just checking in to see how you're doing. Call me when you can.,0
Attached is the report for Q1. Let me know if you need any changes.,0
Important update regarding your account security. Please login to confirm your details: http://update-your-billing.net,1
We noticed suspicious activity on your credit card. Confirm your recent transactions at http://update-your-billing.net,1
"Hi team, just a quick update on the project status.",0
We noticed suspicious activity on your credit card. Confirm your recent transactions at http://account-recovery-service.org,1
URGENT: Your Apple account will be suspended in 24 hours. Click here to verify your identity: http://bit.ly/123xyz,1
Security Alert: We detected an unusual login to your Netflix account. Please update your password immediately at http://confirm-identity-now.com,1
URGENT: Your Netflix account will be suspended in 24 hours. Click here to verify your identity: http://update-your-billing.net,1
Your package could not be delivered. Please update your shipping address here: http://secure-login-verify.com,1
Attached is the report for Q1. Let me know if you need any changes.,0
Security Alert: We detected an unusual login to your Bank of America account. Please update your password immediately at http://update-your-billing.net,1
Attached is the report for Q1. Let me know if you need any changes.,0
Attached is the report for Q3. Let me know if you need any changes.,0
Security Alert: We detected an unusual login to your Bank of America account. Please update your password immediately at http://account-recovery-service.org,1
Security Alert: We detected an unusual login to your Microsoft account. Please update your password immediately at http://secure-login-verify.com,1
IT Helpdesk: We are migrating email servers. Please validate your inbox at http://account-recovery-service.org to avoid losing emails.,1
"Hi Jessica, let's schedule a meeting for Friday at 3 PM.",0
Can you send me the presentation slides from yesterday?,0
Security Alert: We detected an unusual login to your Bank of America account. Please update your password immediately at http://bit.ly/123xyz,1
Can we reschedule our call to 10 AM? I have a conflict.,0
Important update regarding your account security. Please login to confirm your details: http://update-your-billing.net,1
Reminder: Team building event next Monday.,0
"Hi Mike, let's schedule a meeting for Friday at 3 PM.",0
Can you send me the presentation slides from yesterday?,0
Are we still going to lunch? I was thinking we could go to that new sushi place.,0
Please review the attached pull request when you have a moment.,0
Your package could not be delivered. Please update your shipping address here: http://bit.ly/123xyz,1
The project deadline has been extended to Monday. Keep up the good work!,0
"Hi team, just a quick update on the project status.",0
We noticed suspicious activity on your credit card. Confirm your recent transactions at http://account-recovery-service.org,1
Can we reschedule our call to 1 PM? I have a conflict.,0
Can we reschedule our call to 10 AM? I have a conflict.,0
URGENT: Your Netflix account will be suspended in 24 hours. Click here to verify your identity: http://bit.ly/123xyz,1
The project deadline has been extended to Wednesday. Keep up the good work!,0
Hey! Just checking in to see how you're doing. Call me when you can.,0
We noticed suspicious activity on your credit card. Confirm your recent transactions at http://update-your-billing.net,1
